53386759200,234375000,15625000,250000000
54387845200,234375000,15625000,250000000
55391728600,250000000,15625000,265625000
56393712900,265625000,15625000,281250000
57408439300,281250000,15625000,296875000
58415302300,296875000,15625000,312500000
59417854300,296875000,15625000,312500000
60420258500,296875000,15625000,312500000
292200,0,0,0
1008932300,0,0,0
49498300,15625000,0,15625000
2013698400,0,0,0
1061378100,15625000,0,15625000
3014270600,0,0,0
2065666500,31250000,0,31250000
4016864700,0,0,0
3068558700,46875000,0,46875000
5017182400,0,0,0
4072715300,46875000,0,46875000
6027515800,0,0,0
5076365200,62500000,0,62500000
7033761400,0,0,0
6081863400,62500000,0,62500000
8039908200,0,0,0
7097672800,78125000,0,78125000
9046629700,0,0,0
8113430400,93750000,0,93750000
10053285000,0,0,0
9118157300,109375000,0,109375000
11054242100,0,0,0
10118715400,125000000,0,125000000
12068490100,0,0,0
11133719500,140625000,0,140625000
13070920400,0,0,0
12135782500,156250000,15625000,171875000
14075415200,0,0,0
13139419700,171875000,15625000,187500000
15090379200,0,0,0
14154159800,187500000,15625000,203125000
16091155400,0,0,0
15157058000,187500000,31250000,218750000
17092408100,0,0,0
16163369300,187500000,31250000,218750000
18093414800,0,0,0
17163991500,203125000,31250000,234375000
19107159700,0,15625000,15625000
18175127800,203125000,31250000,234375000
20112042900,0,15625000,15625000
19182224200,203125000,46875000,250000000
21115374200,0,15625000,15625000
22116056500,0,15625000,15625000
23123301800,15625000,15625000,31250000
